itemID	titleID	item_year	title	subject	taxa_identified	language	pages	BHL_upload
116750	56014	1922	Fisheries of the Far Eastern Republic.  		1	ENG	48	2012
15857	6206	1925	The Biological bulletin	Marine biology	393	ENG	524	2008
18421	6513	1888	Report on the scientific results of the voyage of H.M.S. Challenger during the years 1873-76 under the command of Captain George S. Nares ... and the late Captain Frank Tourle Thomson, R.N.	Marine animals	1024	ENG	1054	2008
44121	11688	1874	Report upon the invertebrate animals of Vineyard Sound and adjacent waters, with an account of the physical features of the region	Marine invertebrates	1775	ENG	656	2009
30431	6515	1904	The principal navigations, voyages, traffiques & discoveries of the English nation made by sea or over-land to the remote and farthest distant quarters of the earth at any time within the compasse of these 1600 yeeres		169	ENG	560	2008
61028	20990	1888	A manual of the vertebrate animals of the northern United States : including the district north and east of the Ozark Mountains, south of the Laurentian Hills, north of the southern boundary of Virginia, and east of the Missouri River, inclusive of marine species		2017	ENG	390	2009
220749	127425	1834	Beschreibung mehrerer neuer oder wenig gekannter Arten des Geschlechtes Acanthurus, im stillen Ocean : beobachtet und nach dem Leben abgebildet		7	GER	18	2017
85373	38130	1960	Marine Sciences and Research Act : report (to accompany S. 2692).	Marine sciences	1	ENG	64	2009
263506	157060	1774	George Wilhelm Stellers gewesenen Adjuncti und MItglieds der Kayserl. Academie der Wissenschaften zu St. Pertersburg Beschreibung von dem Lande Kamtschatka : dessen Einwohnern, deren Sitten, Nahmen, Lebensart und verschiedenen Gewohnheiten	Marine animals	72	GER	560	2019
177091	98448	1914	Hydro 5612-5660, May 29 - Aug 31, 1914	Marine biology	2		102	2015
93304	42617	1899	The preservation of fishery products for food		50	ENG	254	2010
85406	38160	1960	Hearings before the Subcommittee on Oceanography of the Committee on Merchant Marine and Fisheries, House of Representatives.  		27	ENG	776	2009
259526	1764	1910	The aquarium : its inhabitants, structure, and management	Marine aquariums	457	ENG	340	2018
151535	11139	1853	Reports of explorations and surveys, to ascertain the most practicable and economical route for a railroad from the Mississippi River to the Pacific Ocean		37	ENG	556	2014
43189	4805	1863	Phycologia australica; or, A history of Australian sea weeds  ... and a synopsis of all known Australian Algae ...		483	ENG	328	2009
176674	98195	1904	#3 California coast, dr 4337 to dr 4355, hy, Mch 10th to 14th 1904	Marine biology	0		103	2014
100627	6513	1886	Report on the scientific results of the voyage of H.M.S. Challenger during the years 1873-76 under the command of Captain George S. Nares ... and the late Captain Frank Tourle Thomson, R.N.	Marine animals	642	ENG	406	2010
29983	15915	1890	Annual report of the Commissioners of Inland Fisheries made to the General Assembly		0	ENG	30	2008
145963	75321	1926	Marine algae from the Canary Islands [...] I. Chlorophyceae		0		0	2014
177004	98312	1911	Annual report of the Fishery Board for Scotland.		27	ENG	368	2015
108908	51153	1914	Report of the Department of Fisheries of the Commonwealth of Pennsylvania. 		7	ENG	136	2011
216329	124169	1875	Hydrographic sheet no. 1323, 1875	Marine invertebrates	0	ENG	1	2017
58129	18512	1899	Report on Norwegian marine investigations, 1895-97		175	ENG	158	2009
41833	169526	1903	Report of the Danish Biological Station to the Board of Agriculture.	Marine biology	85	ENG	94	2009
59085	19314	1873	The depths of the sea an account of the general results of the dredging cruises of H.M.SS. 'Porcupine' and 'Lightning' during the summers of 1868, 1869, and 1870, under the scientific direction of Dr. Carpenter, F.R.S., J. Gwyn Jeffreys, F.R.S., and Dr. Wyville Thomson, F.R.S.	Marine sediments	569	ENG	626	2009
222252	14699	1900	Wissenschaftliche Meersuntersuchungen.	Marine biology	124	GER	160	2017
81711	36107	1887	The fisheries dispute; a suggestion for its adjustment by abrogating the Convention of 1818, and resting on the rights and liberties defined in the treaty of 1783; a letter to the Honourable William M. Evarts, of the United States Senate		1	ENG	58	2009
114632	54058	1908	Pearls & parasites. 	Marine animals	150	ENG	262	2012
130403	64238	1889	Elenco delle alghe della crociera del Corsaro alle Baleari	Marine algae	90	ITA	28	2013
107856	50834	1745	An accurate journal and account of the proceedings of the New-England land-forces, during the late expedition against the French settlements on Cape Breton, to the time of the surrender of Louisbourg containing a just representation of the transactions and occurences, and the behaviour of the said forces ... : with a computation of the French fishery on the banks of Newfoundland, Acadia, Cape Breton ... : all sent over, by General Pepperell [i.e. Pepperrell] himself, to his friend Capt. Hen. Stafford, at Exmouth, Devon.		6	ENG	47	2011
201310	15917	1880	Transactions of the American Fisheries Society		253	ENG	758	2016
256619	152672	1849	An essay on the credibility of the existence of the kraken, sea serpent, and other sea monsters.		21	ENG	88	2018
88138	39666	1894	Special reports on I.--The use of seines in inland waters II.--A marine scientific station for Canada	Marine laboratories	3	ENG	16	2009
85891	38580	1875	Report of the council of the Royal Colonial Institute on the Newfoundland fishery question November, 1875. 		2	ENG	40	2009
212798	121772	1925	Walter Rathbone Bacon Traveling Scholarship Expeditions to the East and West Coasts of South America, 1925-1927  : photographs of Faulklands (1 of 3)	Marine mammals	0		30	2016
85147	37979	1741	Observations sur la construction de la carte des mers comprises entre l'Asie & l'Amérique, appellées par les navigateurs Mer du Sud & Mer Pacifique ... dressée au dépôt des cartes, plans & journaux de la marine par ordre de M. le comte de Maurepas, en 1741. 		15	FRE	27	2009
241094	142334	1917	Waldo L. Schmitt Papers : station notes and annotated map, Tortugas, 1930.	Marine biology	3	ENG	29	2017
129680	63833	1888	Sur la quatrième campagne scientifique de l'Hirondelle	Marine animals	2	FRE	12	2013
115596	54968	1905	The commercial fisheries [of the Hawaiian Islands] 		19	ENG	72	2012
255772	37727	1867	British sea-weeds : an introduction to the study of the marine algae of Great Britain, Ireland and the Channel Islands		703	ENG	432	2018
217076	124642	1929	Whitney South Sea Expedition of the American Museum of Natural History.		128	ENG	410	2017
119052	57944	1890	Report on the salmon and salmon rivers of Alaska, with notes on the conditions, methods, and needs of the salmon fisheries		29	ENG	160	2012
99710	45888	1951	Commercial fisheries review.		14	ENG	52	2010
65498	24238	1909	A report upon the mollusk fisheries of Massachusetts.  		39	ENG	598	2009
122127	59866	1879	Wonders and food luxuries of the sea ... 		33	ENG	170	2012
23851	2169	1892	Résultats des campagnes scientifiques accomplies sur son yacht par Albert Ier, prince souverain de Monaco ...	Marine animals	540	FRE	228	2008
18735	2167	1892	Ergebnisse der in dem Atlantischen Ocean von Mitte Juli bis Anfang November 1889 ausgeführten Plankton-Expedition der Humboldt-Stiftung. Auf Frund von gemeinschaftlichen Untersuchungen einer Reihe von Fach-Forschern.		218	GER	266	2008
64029	23122	1921	Northmost Australia : three centuries of exploration, discovery, and adventure in and around the Cape York Peninsula, Queensland : with a study of the narratives of all explorers by sea and land in the light of modern charting, many original or hitherto unpublished documents, thirty-nine illustrations, and sixteen specially prepared maps		63	ENG	442	2009
247529	147054	1865	A year at the shore	Marine animals	165	ENG	424	2018
99398	45888	1954	Commercial fisheries review.		24	ENG	90	2010
220781	127434	1882	Hydrographic sheet, no. 1538, 1882	Marine invertebrates	0	ENG	4	2017
15843	6206	1905	The Biological bulletin	Marine biology	243	ENG	426	2008
82412	33985	1872	Transactions - American Fisheries Society.  		3	ENG	42	2009
118043	54844	1887	The fisheries and fishery industries of the United States. Prepared through the co-operation of the commissioner of fisheries and the superintendent of the tenth census		143	ENG	842	2012
99393	45888	1955	Commercial fisheries review.		33	ENG	92	2010
51956	1782	1892	Marine shells of South Africa: a catalogue of all the known species		736	ENG	112	2009
29984	15915	1895	Annual report of the Commissioners of Inland Fisheries made to the General Assembly		0	ENG	26	2008
58111	18494	1910	Waves of the sea and other water waves.		66	ENG	492	2009
24453	4963	1895	Biological lectures delivered at the Marine Biological Laboratory of Wood's Holl [sic].		51	ENG	202	2008
40701	10077	1921	Report of the United States Commissioner of Fisheries for the fiscal year ... with appendixes		344	ENG	664	2009
15865	6206	1929	The Biological bulletin	Marine biology	175	ENG	502	2008
176982	98312	1883	Annual report of the Fishery Board for Scotland.		59	ENG	274	2015
88060	39624	1892	Travaux du Laboratoire de Zoologie maritime de Wimereux-Ambleteuse.	Marine biology	497	FRE	426	2009
57761	18276	1902	The mighty deep and what we know of it	Marine biology	20	ENG	330	2009
40680	15323	1910	Report of the Commissioner of Fisheries to the Secretary of Commerce and Labor for the fiscal year ended ...		150	ENG	342	2009
41830	169526	1902	Report of the Danish Biological Station to the Board of Agriculture.	Marine biology	13	ENG	58	2009
41481	10543	1883	Manual of conchology, structural and systematic : with illustrations of the species	Marine invertebrates	1531	ENG	412	2009
75340	31430	1865	Synonymy of the species of Strepomatidae (melanians) of the United States; with critical observations on their affinities, and descriptions of land, fresh water and marine Mollusca.		741	ENG	118	2009
102921	48464	1821	Entdeckungs-Reise in die Süd-See und nach der Berings-Strasse zur Erforschung einer nordöstlichen Durchfahrt unternommen in den Jahren 1815, 1816, 1817, und 1818, auf Kosten Sr. Erlaucht des Herrn Reichs-Kanzlers Grafen Rumanzoff auf dem Schiffe Rurick unter dem Befehle des Lieutenants der Russisch-Kaiserlichen Marine Otto von Kotzebue.		353	GER	320	2010
176568	98105	1902	#17 Hawaiian explorations, dr 4061-4070, hy 4558-4597, July 17th - July 19th, 1902	Marine invertebrates	0		102	2014
176543	98087	1902	#21 Hawaiian explorations, dr 4162-4173, hy 4657-4693, August 7th - 11th, 1902	Marine biology	0		105	2014
256755	1045	1911	Life in the sea	Marine biology	39	ENG	176	2018
194579	1597	1864	Reise der österreichischen Fregatte Novara um die Erde in den Jahren 1857, 1858, 1859 unter den Befehlen des Commodore B. von Wüllerstorf-Urbair.	Marine meteorology	604	GER	414	2016
145964	75322	1926	Marine algae from the Canary Islands [...] II. Phaeophyceae		0		0	2014
267876	159806	1912	Argument of the Honorable Elihu Root on behalf of the United States, before the North Atlantic Coast Fisheries Arbitration Tribunal at The Hague, 1910		17	ENG	684	2019
102494	47926	1957	Sea test of the USCGC Unimak : part 2 - statistical presentation of the motions, hull bending moments, and slamming pressures for ships of the AVP type		2	ENG	56	2010
255976	152325	1880	A history of the British marine polyzoa		1161	ENG	766	2018
177153	98471	1916	H 6631 to h 6664 inclus	Marine biology	3		100	2015
131183	64747	1925	Botany. Part F marine diatoms		158	ENG	45	2013
122696	60251	1912	The marine algal vegetation		490	ENG	202	2012
237532	139743	1855	Reports of explorations and surveys : to ascertain the most practicable and economical route for a railroad from the Mississippi River to the Pacific Ocean		451	ENG	648	2017
216777	124510	1872	Hydrographic sheet no. 1131, 1872	Marine invertebrates	0	ENG	1	2017
129212	63526	1883	Hawaiian fisheries and methods of fishing, with an account of the fishing implements used by the natives of the Hawaiian Islands. 		8	ENG	28	2013
51160	14647	1910	Fishery Board for Scotland. Scientific investigations.		34	ENG	76	2009
72085	6513	1885	Report on the scientific results of the voyage of H.M.S. Challenger during the years 1873-76 under the command of Captain George S. Nares ... and the late Captain Frank Tourle Thomson, R.N.	Marine animals	1261	ENG	712	2009
22602	3940	1960	Fishery bulletin. United States Fish and Wildlife Service.		511	ENG	600	2008
222267	44913	1873	Wissenschaftliche Meeresuntersuchungen.	Marine animals	1685	GER	460	2017
81163	35798	1896	Fur-seal, sea otter, and salmon fisheries.  		2	ENG	90	2009
261371	155784	1867	A handy-book to the collection and preparation of freshwater and marine algae, diatoms, desmids, fungi, lichens, mosses and other of the lower cryptogamia : with instructions for the formation of an herbarium		268	ENG	232	2018
18600	2167	1892	Ergebnisse der in dem Atlantischen Ocean von Mitte Juli bis Anfang November 1889 ausgeführten Plankton-Expedition der Humboldt-Stiftung. Auf Frund von gemeinschaftlichen Untersuchungen einer Reihe von Fach-Forschern.		88	GER	118	2008
18763	2167	1892	Ergebnisse der in dem Atlantischen Ocean von Mitte Juli bis Anfang November 1889 ausgeführten Plankton-Expedition der Humboldt-Stiftung. Auf Frund von gemeinschaftlichen Untersuchungen einer Reihe von Fach-Forschern.		55	GER	68	2008
